Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.6202968404414868,0.7445585676102565,0.3539964089957356,0.5928164253355179,0.3530476394173463,0.4903319562144469,0.6556096162421872,0.8565611694892589,0.3615102091979447,0.49864170796624907,0.8492790660737756,1.1428379197596257,0.6884427618607906,0.6556476853716751,1.2711471828711007
1,0.6548372402886782,0.8940455993273035,0.3850561038721216,0.6721076276381774,0.3809281317688929,0.534072055498205,0.7559136447266525,0.7563698025355741,0.4618501781622879,0.8986668840298194,0.9013885976113845,1.1720157892798793,1.0145795710946475,0.6726199829728875,1.5645658104162967
2,0.4831295941888345,0.6499088589096423,0.3730738222472463,0.6499117445747801,0.40499819395143904,0.6964541187979809,0.6666043815693522,0.8106569867745741,0.4788740752753272,0.5908395799766188,0.7359920424315657,1.2463771511895028,0.8006503753502503,0.8615411280570506,1.5465015958582753
3,0.44363937753826777,0.6882408835481899,0.38969624698944905,0.7871145410250938,0.44504834188673786,0.7481983582227101,0.7933049039557089,1.0063472737282064,0.45716020437580634,0.7693478248158397,1.078910932323192,1.093585360429857,0.6556450319022484,0.7619471817764266,1.6524802154075184
4,0.5359632710723905,0.9077778736392255,0.42859354493414564,0.6888242500287022,0.42713812734996937,0.798715532736993,0.80604252859028,0.7691849985560202,0.36132201373767947,0.6709817081830104,0.7890929395035144,0.765069450635613,0.7347357683298461,0.7584944399623454,1.6471733402541198
5,0.6207507330162252,0.38818010413972887,0.39994081815117655,0.6546604073079605,0.6717099442312389,0.8656493454348239,0.8120321653898566,0.5478342533948218,0.3784516657230127,0.5990230455870527,0.516988821346764,0.7877454982002743,0.8536256159008297,0.8587227696523919,1.470170900665425
6,0.717725601832319,0.8237792263565841,0.4082691848670263,0.5935273941544471,1.1481619252822235,0.981681039689491,0.7493694130977349,0.8526370307916165,0.3943781097639426,0.6984377318223439,0.8645879133395183,0.6237071523442875,1.0033627687460467,1.3242176848016243,1.3455899130162203
7,0.7199291108136744,0.7220745564473766,0.3748682998408858,0.6626425493833901,0.9279694902501671,0.5997286703304368,0.7693335882449367,0.7165884209582436,0.3845662601400275,0.8481827498208737,0.5922448853067243,1.1145386213876756,1.025725960887495,1.286087589856398,1.1605971931666157
8,0.6526156183187788,0.527499458485796,0.4128963017607719,0.7176197949093465,0.7697356708260262,0.6875942795300964,0.817638558381375,0.49580093478375403,0.4036566551525686,0.8495370844602483,0.5317129516757103,1.13521041475592,1.0298829220666001,0.9303977281957444,1.6274035291477518
9,0.6921055959490637,0.4805878059683158,0.4596085787103444,0.7696042234826984,0.7735293423915093,1.1132566628078737,0.9117026408499894,0.5662165169054567,0.4078302532944678,0.7209104401531793,0.6056064170467045,0.7316728587209579,1.026539118862503,0.9588930143029524,1.459242433729578
