Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,4.359978137783554,8.200048605026236,6.2370721774349285,6.599192922840028,8.409405217970663,9.54437368803877,7.576254367588966,2.891309887709559,4.793956287242179,5.293634855127041,7.520344948189531,3.2812994536664695,8.167373270783838,2.196771912733762,5.273798950047128,5.6742431386496275,4.938398386527484,4.065491669478183,1.364266027190932,5.615413884995565,4.353982540866624,6.696374478335568
1,4.01373208254567,6.235128919964896,7.68830581902551,4.566012763335132,6.950092596620795,11.100387609137195,7.627374144381296,4.6677244907709206,4.340294403949767,7.1797711773156125,11.272089911559249,2.4599834795117723,6.801185209987019,3.17349176004885,3.0557431941337154,5.634168091155259,4.377450249891401,5.353080192377659,3.225028966936805,7.518600241873002,4.713845477606802,7.736934835490167
2,5.364340199470291,2.7682554974883526,7.246002625057058,7.020569974755425,9.989804173065282,7.898748302058296,6.564794617903289,6.990140478260864,4.538515237270347,7.743421797278545,12.81740450132749,3.3676620111638753,3.354715289828545,3.1659671535871285,6.170509318575186,3.675416363641791,4.01578646548468,5.324562790055465,3.9845914396797957,6.123149513635223,3.752667945049445,7.934567206918352
3,5.292406396165536,5.480340929627232,6.679627373462501,8.347173874026572,8.663473255702279,7.755715900955172,4.174575184514963,6.849750410141668,3.812243411517496,5.734646098402013,7.2202362668073885,3.3391743549192943,6.138986154331504,3.122327481400789,7.8298751039331735,4.018081706274934,4.688049035265594,2.1438424029384766,3.7856004459571917,2.6773906456462955,3.9906683851419547,5.654405090700456
4,3.9752013139967235,8.160706569671968,6.001676903874339,9.962936330285512,9.588475407035638,9.010454084224708,5.77905842375398,7.215081676100455,4.2689655854707045,6.5593472641232315,8.041011471846655,3.021129822605634,7.858981752152422,2.4303977953054994,9.231487581608537,3.942361956320528,4.950052490594197,3.0763236470033637,4.15532524103025,5.243757674830231,5.097975187159154,3.453598003399486
5,2.227225485635387,6.783368324162587,6.254445825931594,7.3594407068158345,6.55946304670742,8.756179829464116,6.784369671926067,6.74650000388568,5.061742264819428,6.234923690258234,9.117068131931381,1.454509017453868,7.740312419427803,2.519429352416364,5.2974833831496655,8.48623907373935,4.749948860185088,3.970795156563642,3.4640332999950907,8.27406861393673,4.593109816032089,4.440810185900643
6,3.528285398648791,6.133586867943245,7.257351667595888,8.729813106206482,6.616618548240384,6.837040051849717,6.089402044463245,4.168628018927874,5.365949913247976,3.2187726151676745,8.47446266345189,1.9659976499900373,7.467501308512747,3.577456169473347,7.986545848627948,8.541648047959628,2.4578163316719723,4.5437779053481595,4.391631116702768,8.539354415633959,6.11135915277165,4.6556053211325
7,4.795602812386271,4.540797264845261,7.885857494714622,8.186428303418154,8.377933285423996,6.072630094287881,4.984144542368514,4.957310468526452,3.9239720638738524,3.535645418361028,8.316483866357862,3.361854106686269,3.2787237296930307,3.890177414452424,6.115870995639824,10.502996168596535,3.2804766741359246,5.120288013846831,3.640934951272445,5.560242944823564,4.4005549258389856,4.4166583517681755
8,4.614243352238057,5.449837988370077,6.026369359138572,9.017998112935325,7.616554645901497,7.418146839792979,4.4566126667125605,6.673184527419098,4.249659732403203,3.6478760466633924,3.861214191469956,3.394336017510238,4.6699763876993545,3.0620117646200176,4.034995314341053,8.969263006483187,4.0526527857288155,4.618152069671894,3.8368850657808524,8.03616530011596,5.087447057644528,3.0168151262985763
9,3.9634996060368204,7.0545986562886505,6.521966504741287,7.157282791937107,4.759287717248471,8.68564769265308,5.241908077451951,7.313036111046044,4.513952239429525,4.1210752199332,5.863571035824909,2.874487993090191,5.84038606189886,4.242551931350537,3.1798864826386604,6.150604499789356,4.794870033324818,3.336002334408868,4.17982937281453,8.351050651030247,5.665986098542118,4.04330390541941
10,3.343838460853354,6.490124702896574,5.849463338775943,9.165137733249098,4.2439937192934885,9.046816986615895,6.00486185925167,4.266260683306419,10.17120735266795,4.363570636954528,7.317552308668223,2.9157235688575245,7.738750028878838,4.458212024228778,4.119010913392925,4.71829761389656,4.23419964669833,3.4824741629790688,3.654528281325415,5.119448792515255,5.496013487152172,4.923955693151167
11,2.9837810505834153,6.84354877242327,9.333398445177895,9.793069412482517,7.043078230100242,7.973518189615589,5.689837499219728,4.539579790051937,12.107425066746694,3.0375529963264603,7.698698509856484,1.9951049328294603,4.4563186180635315,4.235688019235969,4.368195262359706,8.368203361498667,3.9709253056722096,4.064277794142773,3.9592923360231707,6.060583994789615,2.9863456412824596,5.266824116068402
12,3.7103926068435213,7.103425253312529,6.853999173984589,9.065085170856099,9.059700498111196,6.757062573595453,6.317320421045465,5.492436449626012,13.21432413598565,2.2480301448510263,8.947542546614777,3.272267851435704,5.743451538350495,4.65681999591056,3.6431427407773582,12.811237285602825,4.335501914305359,5.465883286702922,4.917806247845477,6.219590350840842,3.581578473202591,5.116522013611399
13,3.755576188326732,6.67571111320475,8.503674479839892,3.6268403277705885,9.026897390575625,6.946959531274968,4.041601585385676,6.9816590157318625,11.733539727426296,3.4373461528789484,6.545324614877436,3.1711261419757126,7.026494622186201,5.160200382909471,1.8441806197063269,11.207917029312197,4.190105022612123,3.294167130984973,5.705472964409798,5.444644458545858,5.150462374642764,5.701706977004225
14,3.5611916705099134,5.605298413098639,8.571694941472414,5.942085494506307,9.543752606412992,7.557079531662844,5.943499467885332,7.064497429608351,7.70098720384052,4.4287454328582285,6.267464677967121,2.7691205353755683,6.101319736071317,4.406845700600968,2.4491590152310954,8.28556200340933,4.293705975785359,3.676921342991231,5.665823554991587,3.491340001165425,6.6894833683565755,5.568446552356823
15,3.092893126723126,5.155002867284421,7.635285003851183,8.719101603528408,10.717869276419375,9.814486584571776,5.035387181465626,8.78869142714773,7.780815776287505,6.338440990013611,7.765800761148609,2.4887879193522795,4.093784533443673,4.139103626102809,4.5533512012863016,6.2251586467803,5.364428273832869,3.926144374152677,6.141138808677523,4.248908630011968,5.74795331318251,6.90209908041249
16,3.508503913578133,5.800702129023826,3.6201275534281256,10.249087587781414,11.309339767625671,6.299207154572513,5.344549156938168,7.775087445160833,11.869123920790441,6.471742277582472,8.589507608745611,2.795401543501635,4.812582380478723,3.8660640325927194,3.73274277117777,9.591257753509579,4.637267455412026,6.386895118443288,5.790362406770696,6.04855203857275,4.281273189106356,8.086246745090998
17,3.1600560550475727,6.279195991896721,5.365818913862929,10.804276069647601,14.977741133073893,7.725267068550585,4.73983146559481,5.357852237094455,15.553319783801665,3.6728430587053067,10.432177171657832,2.9580498916957523,5.493263537273893,5.598231749891188,4.368833348154059,17.020409634522967,5.205101987138429,5.854939503307308,6.249956086490657,6.416897095937367,4.137545052095743,7.461713394786826
18,3.661561550031248,5.604986497620827,7.355016293026717,7.026927988473463,18.577747791940148,7.335239261829266,5.600173596382532,3.359501292244036,14.66816999564965,4.659837796945833,9.055102578258925,6.602472511163584,4.784097958419795,5.30612383164601,3.425655223227505,14.347670696358906,5.278781916304147,6.879495336336516,5.27224104854834,4.736894879105877,5.975752509590751,7.176514678351859
19,3.5726702632446115,2.9609549714102648,7.288607786905046,6.395408666860665,20.627071193166422,4.036215771596356,5.297279011051985,7.284544784093597,11.565560671355986,6.522303106418125,11.126621980898694,7.251068363145603,2.9189385473226936,4.781358282632466,3.010065506266602,12.690520099859812,4.232628424144926,6.24902326927373,6.195712402137972,4.403761319894441,6.9662765199549685,7.900447787871893
20,3.7497138551787823,3.3270175747883157,7.256043979901722,8.858345371771039,21.13077254453813,3.0880818029382713,4.950179425144491,10.370071731845275,10.217752545256019,10.109275541834373,15.851551518527787,7.8602945446125405,3.5679101282902383,5.106726859228464,4.031166670221225,17.455534732364065,4.479420121075727,5.176120404007268,7.697648156943267,6.740874789856802,6.876987546468956,6.020668192336359
21,3.564116410887085,4.246131044056427,5.812081809935654,10.480896628173243,22.65583341788675,3.80770936216509,2.758933352250445,7.918704427616579,13.40937462623454,5.765010703151415,6.354507236886719,6.927048091853338,4.297251862385483,4.800331350167214,4.282841497608064,17.086389846159584,5.563712939203249,2.117928957920614,7.996307117194682,7.521233331730919,4.577351220452392,4.7407449487256565
22,2.9702112665576794,4.837156594700106,6.262912483360605,8.671998497980306,20.706091493226275,3.791352339414193,3.816711337523321,6.95886449655224,19.366043069674763,7.212308499732436,5.3180286545067705,4.180585269570212,5.192962886040805,5.536836697414411,3.599429782347732,10.655905658811813,6.065753456772066,4.242137984642983,7.59477583848518,6.490177555017744,6.186306119597033,4.499033135147585
23,2.8533500188140373,5.214160572230775,6.578229786060953,8.265239469356501,3.5873449393758277,3.8537335873400065,5.172774720967463,4.064314485091646,18.022618099484163,8.736111864692138,6.8226069811894225,3.7755854497736405,6.018599300718556,5.453772703646684,3.1029862228197946,6.127598220562972,5.43443068277503,5.8276779611595835,6.723513679601437,6.683661678251394,4.702898874457209,6.130597967981435
