Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,2.167580622329773,3.426828774337972,2.0560410260528057,5.2337040023304295,6.246638753817318,3.8473298117224366,2.1269289269556753,4.455920795964961,2.3188497332759126,4.516168898358081,1.3383768630584458,1.694392366569564,2.5701090435490856,1.573853486681962,2.372723257450644,3.6032818708033743,3.775675241274721,3.655322272557896,1.857866381229738,2.386808175232389,4.8762556763052,2.131552817883603
1,2.2869323517986198,2.903659575007895,2.620711129607369,4.946314363042827,6.429370826965914,3.1644918491745773,3.126522835076246,5.282325206745188,3.3623714799747324,4.495163230513204,1.5076907171585008,1.4742274255593208,1.669731068761407,1.8200672152374273,2.7799440802488333,4.465695804966468,3.2880228020070397,4.49532075857863,1.9911637711592314,4.808770360440152,5.188108703074635,2.3281530781785826
2,2.574341289879248,2.597748976064789,5.8631999237950305,3.9971287877769663,3.444902124216444,1.9831109132051608,3.4923042835158373,4.459735016320506,2.0841322581136534,5.267617713385137,1.3855916606622056,1.407434675922891,1.4003428822622517,2.3989302186774277,2.8425165070792464,5.533195573800249,2.49394006406304,5.381063577359601,1.6478885434513109,2.3406324429805307,3.9151802869145254,2.8027992090413196
3,2.5272274126253444,2.7526386438472237,3.271963374658274,4.499914747255094,4.194929557268242,1.7204271754694316,1.931338553870411,5.8406506459057645,2.2566864027453026,4.460565968169146,3.3702677760364605,1.7317180431521615,2.3939016203641925,2.0645476458534904,3.810551722146353,5.287906216582924,2.6077116519555896,2.2135930511929875,1.9513527303339973,1.8211632467160541,3.1691832083671043,4.544237288271308
4,2.660662450627336,2.736389759980086,2.399926311900951,6.618838879958384,2.5922583899923417,1.9177148828125186,2.1909703927875013,8.683970600227273,1.6777098766601894,3.7088808361171988,3.2853528792662305,1.9077360973726185,2.7962832083626394,1.9060753636810444,3.6065953748650172,5.424533546192299,3.107030690003243,2.6912500905784973,3.6793039189539645,1.8849947144076395,5.0109169414598345,3.2857962555308227
5,1.5114458137341484,6.064733666427501,1.8256928440612368,4.737762511592203,4.030636664094588,3.0980855798537834,2.2733732743682653,5.434396587950668,2.542371284214691,4.892108383857043,3.5804158782605855,1.695206997419106,3.2459693320130003,1.490884441406221,2.42400630131852,4.130760586587389,3.3160889125463577,3.415626594558751,1.5932441269871218,2.699918178967413,3.8658853092439434,4.764670582505545
6,2.238863847628384,5.874766009139953,2.3305383740070758,4.637253951143229,3.6890879698571997,2.5294574112712986,3.5298512088057326,5.274752720606554,2.407552103378661,6.128355358103824,3.898252481805898,1.4323288823967293,2.3064221034192376,1.6811813793412296,2.9988724442482964,3.122257492847692,1.818646633516943,5.332938165831207,1.6256043951451038,3.0473265146405892,3.031289218753149,6.782609858408017
7,2.2508064107487757,2.6445278862934614,4.2075551714112205,5.652545031313602,4.017517547617994,2.213973011607397,5.756366242685967,5.1672799577361745,2.013039893547448,1.3811949369258594,4.66074919401409,1.6035484981585377,1.4340527241759509,2.5628744320647523,2.9491901918347896,4.773693932110263,1.9496355571115491,8.480019124666713,1.4191082052431017,3.0723748139387284,1.7583668281050122,6.3861612604549665
8,2.4749503121802863,2.1694183528010615,1.5328007204144314,3.2728585262666696,4.575615176901423,1.7428863391511207,3.085793045607224,6.754790551881295,2.234884770942103,1.6333455350778436,3.049246020401174,2.6391409736650506,1.7419512020513688,1.236539372938376,2.7716683387577663,5.581132710183476,2.4665054627846956,4.037363596229744,2.501427924157477,3.0898198274297766,1.7480770838277075,2.2691435517646235
9,2.900841322958595,3.3158235461870107,1.9730735025971509,2.6165140822452995,4.012184559891897,2.7685226244094903,2.062668972982897,7.08128337201947,2.7564428862945776,1.8122939745031756,4.5419309895023865,3.064837974685085,2.464380638417006,1.7946280881172205,2.108123677032109,6.1059408864213705,3.437611014568838,2.3261909247872015,2.2356118023605758,4.001842753324102,2.242155822382686,4.288671442008645
10,1.645708564133039,5.642054676511557,2.076772178008447,3.144198534045146,4.768817046910866,4.185730936590944,2.486158394268987,7.053814708413528,3.459236516395158,2.1014493838792307,3.573524528039911,1.940636314485011,2.5535216198473054,1.8086523260164116,2.5002280857439176,4.598158450288028,4.868765948522739,3.4979453944453764,1.5789010939358104,2.622433307937012,2.402328330488834,4.658370946113264
