Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.7853847534583238,1.2752513233106968,1.212932107774343,1.1565840027589591,1.8036841213995984,2.6088551460270883,1.32024216492169,0.4805889756085005,1.6686505537548408,3.8368193124835597,2.5275925381373043,0.8111205378822398,1.5441269924360954,1.7348876447835386,0.7851174236477014,2.63301853243696,2.7807405919431827,1.8080748993988878,0.49692320522449396,1.9770321845368362,1.6336677199760585,3.409137199787348
1,0.6518363222383968,0.8764082369054111,1.2275344964824932,1.246424038902086,1.517378524406899,1.6729425225061547,1.4727511075312472,0.7355559301349244,1.5872591340299267,4.2635006325621365,2.3179214052965924,0.7665960536579655,1.188968545784572,1.8971556838650965,0.7311901498206607,2.3114608582537146,2.23181734009255,1.7795451833494524,1.3150855435811026,1.7174847193300922,1.4181633003982455,4.377074585005151
2,0.8088141275201912,0.6392729955771087,0.9451099127906591,1.4177412006290102,2.3872250938434845,0.8017154110494841,1.273576950806865,1.05943879624111,1.667571395988745,3.983103576998272,2.733596077315897,0.9963669630834897,0.7772801403008723,2.0734160228062106,0.9635175632716202,3.6500222296513285,1.3832609477994617,1.3463633775554797,2.163050443612923,1.3060102245863587,0.9837353389478019,3.8158726478287375
3,0.8216942592256966,0.9169920803999008,0.7991915007616249,1.3888186244279566,1.9932301058212196,1.060609839191896,0.6601516088612596,1.056358773762812,1.5160301089697812,3.364156259547795,1.5989912159436512,1.0754513257216938,1.2258874560775888,1.8450474946659405,1.0331204377534606,3.0159592961677264,1.330028085099106,0.9138089356720889,2.486906912241893,1.436030164304482,1.5844687999681963,3.24061326526413
4,0.6992121129922033,1.0768486389000658,1.2675822225776356,1.3678668993974956,2.3521702378238944,1.2572406183082905,1.7564227909104257,0.8037288517330545,1.9431969253155703,4.784813025514032,1.0443283306043052,0.8122615757884089,1.7077593111531413,1.6598050925269583,0.8387595104790199,3.9801067022768026,1.8437205462851105,1.218638497215693,2.447073600158787,1.7634452835354646,1.5974478971342114,1.5053461150934295
5,0.4133266842240328,1.141500653373692,1.4587309247878504,1.6851190373821556,1.5362060186623936,1.2521568427641447,1.9227312780418246,1.00133136590687,1.8285873721099022,3.91532428612531,1.3023070501972727,0.5133675027385508,1.637939578452735,1.9497290760889285,1.1288782577897836,1.6608452874126558,1.8075065504313934,1.6349745611171487,1.3568278956843762,2.0271893854091814,1.4316305322868617,2.2149392776814563
6,0.6210612751835856,0.9496582980555286,1.268451356564241,1.6463269590672387,1.5213919881272415,0.8313084146626067,1.9182251718873646,1.0590905751386952,2.1932910245737793,2.5912649737302145,1.4870226545027307,0.8524512819284892,1.4347035208790833,1.9564382256514254,1.256960305791806,1.6855540029591298,1.001844768465032,1.5541800487112682,1.7633110045897213,1.6320903958087123,1.1949276023194615,2.719937840027282
7,0.7774924277435133,0.7144858710941633,1.0816741704101,1.845225333083625,1.8339990759115425,0.7139950119563718,1.6228405783376394,1.2940492579963119,1.9323220201512936,0.6917957947672818,1.4076255873862622,1.088082471604197,1.4151289045226738,1.7490578520035176,1.0848781054899894,1.910459121947369,0.9317939239559199,1.2764842423606308,2.19561589296908,1.946319416844849,1.5324223958667038,2.8269793718437417
8,0.8333138594511326,0.8902068327772,1.7088967789179892,2.2620743128528913,1.7672346617590469,1.24332052423105,1.1529403950879762,1.1417478615630254,2.1990928105324126,0.961308532770808,0.4707203340164287,1.2839537274912531,1.5086953397447307,1.6564635755245185,1.6772159050515059,2.2952094364168385,1.34983097917289,1.0931342801230968,2.4927123698672515,1.9966656115636918,2.0233748579794226,0.7422394072177617
9,0.7515825086147857,1.0113595738120915,1.6016468391217462,2.0563058378431935,1.2447513840678344,1.3661523444361268,2.7958441775932257,1.2323167343909442,1.3706391435220107,1.1744458505732167,0.9233655518199003,0.8506190058553704,1.7989271844919306,1.8208738294690228,1.7189074262950748,1.3738634781060832,1.5936519646574436,1.30497798255292,1.8848940072315488,2.0658887813804254,2.1308453950818897,1.4121446696753803
10,0.5650638927946777,1.1047210868214767,1.52600826211628,2.369659362308033,1.2040154902926603,1.517599236694242,3.457515184415181,1.5610241871663066,0.7407909649234518,1.137841693753893,1.383682443126981,0.7743985207731069,1.9999866592605686,1.4405043752685498,1.9351571174964575,1.657727255657468,1.602632201053756,1.4762869996268004,2.747784016229501,1.4920498560594784,1.9625356373184177,2.671370893642895
11,0.6836680846323769,1.032781556750941,0.9544389300207295,2.2657051528664423,1.8607904069724892,1.4252681096723612,3.4132295079020163,1.4651384970045023,0.8468583320854701,0.5529757642099757,1.6469078454148194,0.9132929695645657,2.2306798307371367,1.7582706362967415,2.1446953708864345,2.7466858723391154,1.3852311753583233,1.5061007492968137,3.1836353758029903,1.454253593858904,0.981981101345454,3.3877667516238823
12,0.8269577714261516,1.1625103457430364,0.7154653965426406,1.9944984217102646,2.10901942668485,1.3906103080838381,2.2538746846167586,1.5970146784018042,0.9195700566476938,0.6716296978068009,1.5758665878653688,1.0607971169490107,2.3800899438618126,1.4947452357673423,2.5144230886251773,2.924639470365192,1.0848953816570472,1.3778481871103478,3.6918880355965285,1.8098022042910262,1.8278158166306544,3.222688925535174
13,0.8187694293229005,1.150648038080618,0.8909660261130838,1.0766590926330246,1.8360539917950625,1.6965650107371486,3.8845384276249875,0.5631137473362586,0.979530204517296,1.0218647247471382,1.4422479804954782,0.9599374689832719,2.674433336905424,2.1460540887840596,1.2188601360292444,2.9289985701480514,1.626948715942113,1.4365294691360782,1.1014902251110898,1.7859355850488265,2.333487012654433,2.4329538346619146
14,0.693231647194516,0.8789904577842418,0.9639238569473147,1.6183739872679133,1.46460768528543,1.884966210105043,4.110395803953031,0.7267122030317307,0.6260393404393078,1.1056705269088762,1.2834771338114659,0.9081763075078582,1.5686174718105474,2.881128693982718,1.908040675667152,2.5366963168411063,1.7463235084049789,1.4335544808438812,1.1621997499150345,1.189022581782723,2.5556871854581606,2.1060831336396038
15,0.798099323654642,0.8116130783000192,1.0016396508178949,2.2002846480142355,2.0089158725856104,1.807287007737149,3.223534646020459,0.8458239768789394,0.7730287275136051,1.1172343536912897,1.9738074017753688,1.053578062901536,0.8917569393041662,1.9460166027187957,2.2678551365547124,3.2395322449344057,1.627718490547211,1.3290982129788986,1.4361301718242554,1.0693551995274269,2.057456001223729,4.1839654121761285
16,0.8142109633458419,0.9489230266415829,0.7778509700587847,2.2690073196708522,2.713164479929076,2.4752736630858623,1.247836371382737,1.124810239088403,0.9778202233988946,1.2867850231235294,2.0235411713804887,0.9650509804049987,1.219450346007997,0.8027326310589986,2.627709169951703,5.030509061916572,1.7007184813123808,2.0408586224312084,1.5171221352792892,1.684758585903135,1.7084213948095384,4.5653247093451155
17,1.1573393114801875,1.096275681943053,0.9208016195367655,1.8444829883109286,3.168138192556939,2.2004423873504084,1.3109562912654609,0.6907379782816225,1.051892181572308,1.1480761799051218,2.121608182696459,0.8545374119828819,1.189584438364914,1.7208248098678853,2.9600377670279894,5.365276446167236,2.1223129017262234,1.6034661139882906,1.2864269562226593,1.9851735387672829,2.241400248754659,4.179608881298442
18,0.6943892605589287,0.9665202484254134,1.034425801589213,1.3692629022532168,2.0607245517009307,2.29701537107419,1.408514717900938,0.6971693557505813,1.0439346762163564,1.558822681655494,1.954420519834085,0.6750557091635067,1.266649290071659,2.8205554413972416,1.9478095779453868,4.1361590392954035,2.0638176401144195,2.2124574702293702,0.8773876074218636,2.0967032752390904,2.6578057427084714,4.748142897092522
19,0.9514124651362093,0.6148687503578878,1.1684490576862148,1.866920218169268,3.0626666513991325,1.9585451049304674,1.3313151339988456,1.0311114869544575,1.0081689258434796,1.5537123824220551,2.5947393224338375,0.7412934197791831,0.8570164783507829,2.3757931450397423,2.1293579702073497,5.155376966806607,1.1698434925991217,2.384887190046199,1.43176077762236,1.9268528779126772,2.579042023679916,5.341852459431047
20,1.0571096567837162,0.828335939645203,1.1430282940758216,2.244586961080101,3.3464865908325776,0.9551316855799279,0.9403777144560699,1.1530157328276394,1.019440496791114,1.7179217714919526,2.062719308855014,0.8098903691824039,1.2755953594857659,2.0692255198560328,2.7942855043252526,6.147707782721413,1.2979299460103426,1.8464013835560242,1.6714090894709523,1.5204684112517872,2.4677113018147496,5.206343456367023
21,0.9123911010862693,1.1052723511980216,1.3992939243341669,2.0093077187026016,2.6573481145722013,1.2681411228986643,1.2417655775372192,1.18410659904008,1.111936507261244,1.9202973049926724,0.8959738293499541,0.7759196901999273,1.435549971776389,1.4147574268680838,3.303238382831962,4.941554845346671,1.9512387593927791,0.8648773181416681,1.9072787272283822,1.9327152130516125,2.619369231175641,1.1795228709139858
22,0.48431618539475657,1.1888251193912682,1.3771389567095385,1.6911480064346653,1.3263381020046991,1.202718418289334,1.6520412197465268,1.056856501265716,1.3643189750867593,1.9475331834963912,0.9940746350430749,0.6218316689447234,1.4971156103816745,2.7295063578113523,2.623733912780343,4.154368136361284,2.08077959105174,1.7372588488332323,1.8388590489469951,2.333649442509257,2.7128172907767154,1.3434707425157741
23,0.583002999010674,0.9648528447975235,1.619950728096212,2.1884930318461073,0.7271307755892428,1.2120959903583972,1.7525791453435706,1.3511033958740208,1.2475837977223074,2.2580540691475295,1.1795673929558494,0.5165781227149843,1.5985450528531344,3.2760544352086347,3.1029958178423263,1.693288549202069,1.8167356596404347,2.6960224688755203,1.244186990797411,2.3294393891426957,2.281693476777278,1.457524092720828
24,0.7773962043571347,0.6175679871695118,1.548878277755639,2.2198996216514364,0.9528755437827828,0.5401214587669966,1.4454052549885767,1.6919792875391366,1.3052775540743742,1.6579678204809438,1.1309277362454326,0.7196658905816145,1.2886098679916353,3.0909100494192607,3.169844565946191,2.118136485672786,0.5785995030120263,2.5789114409158205,1.696614359587381,1.8571183133062468,1.6950710286158988,1.37647584001995
25,0.9329604111031918,1.0748341821019485,1.9496401908294763,1.7301520821139211,1.0250614881558038,1.0819168355814603,1.239140066558197,2.0365137302589473,1.4537329906400454,1.878815644580467,0.9111887471660757,0.8042069308992615,1.4481228732176386,2.6349108816156037,3.4675261124515164,1.9536048298916284,1.2059438763181634,2.064915780486969,2.179413309828962,2.2485956041141257,1.1047360681410554,0.749890740171793
26,0.8963395528712979,1.2252037741654371,1.8886692749834688,1.2120238951364488,0.888658672483866,1.4704775769831238,1.13647724871966,1.5966555940834832,1.4558801410692384,1.8136007502180438,0.8189505260781546,0.8589103561354868,1.6472385848223081,4.3226454976761035,3.9190237922933884,1.6972134864391424,1.5422035565525989,1.5060415974381935,2.319726435846487,2.241665473756162,1.5660758911541401,0.6622103910407076
