Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,3.929596272052808,3.1695699357737577,3.35143834260756,7.365371908898082,20.033290481539883,12.831493232751908,3.9484477498255672,4.75910791341603,12.909937917916233,8.072188049335812,10.090583207848978,2.7673614431344316,2.5962611344779334,3.0330141062111178,6.650746546037938,12.6475958162416,16.78730057656188,3.4463494551348903,3.317525616539042,7.9596642669546664,7.256963193773943,20.66101004506965
1,4.085788612746569,2.7077461248001384,4.683424928256327,8.775649580294289,20.66157688116977,8.418214854458348,4.167376475008291,9.092242039082283,16.103362904015373,7.779698253318374,11.79036489479376,2.355623582421038,2.777997696562534,3.4030548923679396,11.397071903711366,12.436466237660364,18.855009453528023,3.8796499392097994,4.483592181507507,11.678030484126515,8.009363387695792,19.726841773608793
2,4.381755652107605,2.9116853786285,4.371922514800858,9.362895209470791,22.420343382546392,3.912881704326427,4.14167083230408,7.32225804445336,9.818065965414688,8.586854188301107,16.457011030922015,3.0723408659572313,3.2762091715201644,3.5492360613880027,14.077977524542488,12.185376947024256,3.7874798446705826,3.4032384388319055,5.336647635805059,15.626541635125935,10.870764618730572,17.9023382195218
3,4.3241855975883645,4.048744921691896,4.695820127555159,9.905377980711638,25.59811675227229,4.214276562102302,2.983648469558047,8.316039803088325,9.348611114857137,9.402583402903014,5.41959474864075,3.534953565010821,3.5656638729933343,3.0946396193051173,15.05654488660147,13.848907788683736,3.587000615100195,3.5298539245982905,6.825312863090231,12.373277266506115,7.25699462280064,9.742152691307595
4,5.1660256938253575,3.970256264854083,3.7938427760446687,10.92932777289553,28.009144021609046,4.4400404745326,4.345788680885721,13.299130173867828,13.35909835793304,9.64217185978304,3.324029112142065,3.9999210840360426,3.1813346256069077,3.5586853688710702,13.053995884286211,19.381033504884694,3.3583184553506547,5.415388454360078,7.352494670889945,8.631433878723811,9.949197671384606,7.424553460920685
5,4.108802099871864,4.033537923455116,6.007553211298385,10.863731833404355,10.65117953496695,4.473047194507018,4.421846280556686,8.802461316177048,17.772152708169333,10.846984286888521,3.499805011270916,2.5586999893724034,6.111254707574452,3.884565097911246,19.394742194084053,3.7290069389857043,3.7159266795360426,4.233088722469595,5.350970437527448,11.227415573373316,9.7801050029862,8.146048184729564
6,8.635555748349606,4.983352919938385,7.2589613583948225,11.470736603428696,11.409376922809278,4.2969831541286485,4.913100172953087,14.3199883248218,16.311824791992677,9.037369153850168,3.8111118083788624,2.7223454613602107,6.480898576258399,4.792823273533541,20.64229258190997,3.6172166922419775,3.957520392006263,4.9024204563057845,4.4915745233841635,13.447068859638616,10.26285847380903,6.759456416883975
7,5.975750703151882,3.967868857207012,7.126945611603828,15.007811299741212,13.585102967387101,6.6062214375873065,7.618223872806176,14.342650316315623,14.601301165537162,2.9432027290125826,4.994024129904121,3.745069318640243,4.587577431511298,4.413458535835581,27.193666618096593,4.5810634048834595,6.222320971060135,6.10513957185514,6.67270850994327,11.908367114053299,4.202491667793982,7.888032083028513
8,7.364366651615046,4.792746272665633,8.48301210321773,4.139007233681328,12.719013273208024,5.844727467788109,6.1134903166231265,15.607322074760189,24.510043740225672,3.887045166513383,3.276268866859698,5.258702295628588,4.406315165566519,5.6771318432061735,1.916073574544579,5.083501248687732,5.275822206693354,5.458503176972526,8.186320352157267,11.647727534144604,4.410034394226403,6.35879609582313
9,15.593033425941732,5.491854872697254,12.373288133978777,4.345095651355543,11.397379664736071,5.249598228295025,6.732649845561476,15.126573840624296,16.26477051277193,4.940460533062861,8.192198552555746,5.010387074630507,5.3566527690236425,6.560324134243225,1.9939690160345755,4.766893634326679,3.842770323168962,9.583633263264657,6.194276226395348,16.264228816546332,4.535857819227339,12.098877406828311
