Epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.6295385977959245,0.6871636177054763,0.6764118869644469,0.5161213249653689,0.7495829990907126,0.6862274591200724,0.5978483000188758,0.8108935111432751,0.47407846070852017,0.3040531336836892,0.6345402183526905,0.5620090063017958,0.6518122117195199,0.9381803584380751,0.6608438968665081
1,0.9412795650939728,0.6475026745074012,0.8655589744605188,0.6201608789767027,0.6959563525673991,1.2675721241600326,1.2459194317267877,0.7570871728684657,0.7752146899150922,0.4650998675538285,1.1232565663500211,0.6602026897556377,0.9189510115602424,0.9424522136271835,0.6199040206350811
2,1.002102827324418,0.5630997371332833,0.7624498092623395,0.6592607587575302,0.4601392090995463,0.8313326517589217,1.0946109187015216,0.566461600244152,0.538079092645689,0.45219658085366354,0.5416254094562626,0.6595563252414854,0.967641302084829,0.7137531763160847,0.6657399632357235
3,0.6999553966593682,0.8128411642666717,0.7900832425862581,0.5203617769800356,0.7282294668498703,0.8256830932688465,0.40166331150557266,0.8628855900799949,0.565995567491478,0.37023071427928306,0.7757452011539708,0.7745781786126811,0.7370970798365251,0.9607865308528115,0.6238196633496126
4,0.7452026920847585,0.590737824868456,0.643638533568152,0.5789438868342897,0.7204500404255422,0.8731009736426478,0.5599769459599668,0.7133788754479812,0.6259907099576715,0.34727455904269483,0.6292530715996772,0.74429523947862,0.7662580552975877,0.9976666883778461,0.6503561577960462
5,0.7498892218766088,0.4902812524214876,0.6171194710767942,0.5718642179189894,0.4410446809779107,0.8603769251400395,0.7944798521892432,0.4136218566291003,0.6029827799126705,0.35590477116129987,0.3318902943205688,0.7238543009971814,0.8118159135759955,0.3552001667785593,0.6877058637233338
6,0.8784614685247321,0.6275203445466294,0.6956773491918097,0.9988023430624555,0.6846633119327249,0.8933500280986069,1.6683255690486953,0.6678369070189024,0.635744490387715,0.8119541850729018,0.6221497123919519,0.7576196856926601,0.9973023057864928,0.5668344173263077,0.6514885973694566
7,0.8015844167716741,0.5833102806373013,0.5724139173181186,0.6722422326590373,0.7901918544314482,0.5892978826892264,1.0928220153257773,0.602187229724154,0.40927979018071897,0.48291272509289607,0.5229290945169244,0.4520312338933116,0.829188976808669,0.49513798583250823,0.5029522073647039
8,0.8633919848180239,0.5249106997574008,0.7808606707898664,0.7331425121026125,0.39564537803933814,1.0712179821279402,1.150744364703643,0.409229411091585,0.7874070698275271,0.4560496578651411,0.31165488529556334,0.7934088692958299,0.9154548263123039,0.3836393753401898,0.7984217116355377
9,0.7834934634739008,0.533494523139185,0.5980613045875716,0.5935772193907863,0.48455373193328055,0.8405469159822773,1.080728858727827,0.5166444180386928,0.626436195353976,0.44796767683528393,0.34831527480123614,0.7310014197794945,1.0127613660763837,0.355387177675477,0.6674272994994702
10,0.8267917000616535,0.5567402177765636,0.4584426120048075,0.6735155261062796,0.6053035567253031,0.5235980034840747,1.1580026317096346,0.5599523959264031,0.6169654922808787,0.44344755883930653,0.42238294636397455,0.5867410618435803,1.0661635345283782,0.43804770803381815,0.7457104568815228
11,0.8416614012876429,0.7726273627439113,0.6592935074302997,0.5873398987276807,0.9866086881557753,0.8186328368185966,1.0996478902550344,1.0554832008866257,1.0108892846569442,0.48660623355596083,0.732601047485761,0.8353709070882287,1.0706968086304274,0.6644363889846424,1.0858305808710773
12,0.6633294082710477,0.6075950625905367,0.7579523763593048,0.5494746438031288,0.6539382854930147,0.780033960529862,0.4987609420866097,0.6244054513300914,0.7794198348180901,0.3449695363944082,0.552994832760897,0.6843158712466688,0.7532784847079587,0.5347964576470887,0.883902975142064
13,0.8269469049512014,0.5455545184484754,0.39774519356379523,0.8327525769496904,0.7296801584790754,0.40296211346454797,1.0742940381175705,0.5845195274258851,0.5185971140742511,0.6574179203115776,0.5083094374312018,0.5470623463765591,0.928687465014227,0.4776725239025189,0.7446567625636836
14,0.6776402116082921,0.5324918046452759,0.5327143938857688,0.5880200598473849,0.7009081034346573,0.5421689136091212,1.1629991815705534,0.5930505620477743,0.560304369980738,0.47005694386806696,0.867411945155818,0.6553680256878084,1.057603514109205,0.47445304032013114,0.7867244443783961
15,0.6416109432664889,0.5023444111839586,0.5749398815304032,0.4797614174624006,0.6889463046219602,0.6206906660313074,0.4961352758800399,0.6277754776984222,0.7611766666322156,0.5043652041038181,0.5288844673469514,0.6957725718827426,0.7384311794469174,0.4292068736124844,0.8587428131222898
16,0.9911185630680445,0.45272834782428667,0.9276097721752933,0.6126529998930808,0.8151971112104497,1.409198078885112,0.7508247950546338,0.5614117818163862,1.1045765336091873,0.7912170574928636,0.5487502642249268,0.696617679258977,0.9654168371394971,0.5081106082206236,0.9033980385274298
17,0.9451314987953515,0.5055609212095601,0.6240284936091026,0.8356221703554155,0.5091268132233955,0.8055873541247829,0.7058440328320809,0.45546199978868235,0.839612370931233,0.6253387762821714,0.34954239359493117,0.876731171951297,0.9645718595026032,0.31988756103529664,0.9995691212030102
18,0.5638548793862078,0.7608522662384531,0.7481868163318128,0.4889274594972682,0.7185065120659263,0.7444937137470651,0.44304206743061353,0.898184926464728,0.8221360205140311,0.5433085609448265,0.7099675049148179,0.7605318475948271,0.6789704543089216,0.5311236387382026,0.8785358410259598
19,0.7434200191720373,0.5259350075145018,0.7090841892126145,0.5211010815155059,0.766120141702074,0.691162091294057,0.6139055936677923,0.5418474904314567,0.7883388920975029,0.5741498698875099,0.4953769258466931,0.7861234267062215,0.7495983300502913,0.48738768154147516,0.9115191782833947
20,0.7775662678336522,0.5121632688467932,0.7634509023730408,0.561276207743178,0.4461424925402768,0.7104976329611576,0.6022906932976156,0.402497050048382,0.7893646832630327,0.6541743037116745,0.7015516595806293,0.7860479120006387,0.7474365535419496,0.5153148376361923,0.8654669808620706
21,1.1839744550857294,0.8173594694775336,0.8048807379130646,0.882996094024816,0.7747901544269172,0.7046881648839376,1.038671535370225,0.5843936790731089,0.682184943035388,0.9578094491016514,0.937766203864336,0.7618482502713326,0.8644441708988325,0.7287493443159376,0.9901634982719959
22,0.9609502113189529,0.7714338731880456,0.4828005129019031,0.6199169042906272,0.7366168384077186,0.5600995257876962,0.7301432067060663,0.524404894293848,0.6398086768782648,0.7046212729387787,0.7930934884595208,0.6513317416080898,0.8946849906818687,0.7369168349108395,0.7480304914298446
23,0.9179767518252144,0.4016284212788307,0.7303400473404948,0.6859393804190772,0.40446613068384885,0.8386169389200131,0.6927353080550307,0.4518464114212858,0.9469677751247587,0.7560616002882216,0.6155073023190838,0.9769770210210226,0.8946588056889809,0.5618016864881503,0.97049845883968
24,0.9623940468610754,0.5583327523562648,0.7248189274363388,0.6809371760163225,0.46997231180329385,0.6837657741127721,0.7003490637461645,0.4426668155834555,0.7519927871965129,0.6700350767358478,0.6862199292563725,0.7977200165600029,0.8848014807731294,0.5355754717144855,0.9149273283269163
